SurveyYear,DataSource,Season,Station,Skates hauled (100 hk/skt),Min Depth (fm),Max depth (fm),Arrowtooth Flounder,Basketstar,Big Skate,Black Rockfish,Black Skate,Blood Sea Star,Blue Shark,Bocaccio,Box Crab,Cabezon,Canary Rockfish,Copper Rockfish,Darkblotched Rkfish,Dover Sole,Dungeness Crab,Flathead Sole,Gastropod,Giant Wrymouth,Great Sculpin,Greenling,Greenspotted Rockfish,Greenstriped Rockfish,Grenadier (Rattails),Harbour Seal,Inanimate object,Jellyfish,Lingcod,Longnose Skate,Northern Rockfish,Octopus,Oregon Rock Crab,Pacific Cod,Pacific Hagfish,Pacific Hake,Pacific Halibut,Petrale Sole,Quillback Rockfish,Red Irish Lord,Redbanded Rockfish,Rock Sole,Rosethorn Rockfish,Rougheye Rockfish,Sablefish,Sand Dab,Sand Sole,Sandpaper Skate,Scallop,Sea Anemone,Sea Cucumber,Sea Pen,Sea Urchin,Sea Whip,Shells,Shortraker Rockfish,Shortspine Thornyhead,Silvergray Rockfish,Sixgill Shark,Sleeper Shark,Slender Sole,Solaster sp (starfish),Soupfin Shark,Spiny Dogfish,Spotted Ratfish,Starry Flounder,Sun Sea Star,Sunflower Sea Star,Tiger Rockfish,unident_ Coral,unident_ Crab,Unident_ Flounder,unident_ Invertebrate,unident_ organic matter,Unident_ Rockfish,unident_ Roundfish,unident_ Sculpin,unident_ Skate,unident_ Sponge,unident_ Starfish,unident_ thornyhead (Idiot),Unidentified Flatfish,Unidentified Idiotfish,Unidentified Rockfish,Unidentified Sculpin,Unidentified Sea Cucumber,Unidentified Shark,Unidentified Skate,Unidentified Sponge,Unidentified Starfish,Unidentified Urchin,Vermilion Rockfish,Widow Rockfish,Wolf-Eel,Yelloweye Rockfish,Yellowtail Rockfish
2010,IPHC,Summer,1075,8.030518,51,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019073,0,0,0,0,0,0,0,0,0,120.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IPHC,Summer,1076,7.869907,96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918692,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.918692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.53646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IPHC,Summer,1077,8.030518,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IPHC,Summer,1078,7.950212,78,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883
2010,IPHC,Summer,1079,7.869907,120,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918692,4.918692,0,0,0,0,0,0,26,0,0,0,14.75608,0,0,24.59346,54.10561,0,0,0,0,0,0,0,0,0,0,4.918692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IPHC,Summer,1080,7.869907,32,33,0,0,4.918692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918692,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,IPHC,Summer,1081,7.950212,65,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.9774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0
2010,IPHC,Summer,1082,8.030518,60,62,0,0,5.019073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019073,10.03815,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03815,0
2010,IPHC,Summer,1083,8.030518,93,115,5.019073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019073,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5.019073,0,0,0,95.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.15259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019073,0
2010,IPHC,Summer,1084,5.267016,64,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8.778359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1001,5.96266,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1002,6.083117,52,54,0,0,5.069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.069264,5.069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1003,5.96266,120,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1004,6.022889,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1005,6.022889,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1006,5.902431,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.837385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1007,6.022889,212,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.70424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1008,5.96266,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1009,6.022889,184,245,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.019074,0,0,0,50.19074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1010,5.902431,74,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1011,6.022889,97,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1012,5.781973,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.636621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1013,5.96266,193,209,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,69.56437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.937766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1014,5.96266,67,67,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1015,5.96266,221,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44.71995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1016,5.96266,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1017,6.022889,181,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,105.4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1018,5.96266,68,69,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.937766,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1019,6.022889,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1020,5.508935,41,70,0,0,0,0,0,0,0,4.590779,0,0,4.590779,0,0,0,0,0,0,0,0,0,0,9.181559,0,0,0,0,4.590779,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77234,0
2011,IPHC,Summer,1021,5.96266,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1022,5.902431,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1023,5.96266,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1024,5.842202,64,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21101,0
2011,IPHC,Summer,1025,5.96266,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1026,5.842202,48,51,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1027,3.541458,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541458,0
2011,IPHC,Summer,1028,5.842202,31,32,0,0,9.737003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1029,5.96266,90,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24.84442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1030,6.022889,32,35,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.019074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1031,5.902431,47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,9.837385,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.67477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0
2011,IPHC,Summer,1032,5.842202,127,173,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6055,0,0,0,0,0,0,6,0,0,0,0,0,0,0,92.50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1033,5.842202,275,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.63303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1034,5.842202,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1035,5.96266,81,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,19.87553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1036,5.842202,168,207,4.868502,0,0,0,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.737003,0,0,0,0,0,0,5,0,0,0,0,0,0,0,102.2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1037,5.902431,60,63,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,9.837385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1038,5.902431,144,153,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.837385,0,0,0,0,0,0,21,0,0,0,0,0,0,0,63.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1039,5.902431,248,255,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.75608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1040,5.902431,72,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1041,5.902431,198,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.26823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1042,5.96266,72,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.937766,0,0,0,0,0,0,0,0,0,19.87553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1043,3.115841,190,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.693434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1044,5.902431,246,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1045,5.902431,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1046,5.902431,112,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9.837385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.9103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1047,5.902431,250,265,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1048,5.902431,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IPHC,Summer,1049,5.902431,90,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
