ID,MRFSS_ESTIMATES_ID,SCI_NAME,YEAR_,WAVE,COMMON,SOURCE_SP_GROUP_NAME,SOURCE_SP_GROUP_CODE,SOURCE_SP_SUPER_GROUP_NAME,SOURCE_SP_SUPER_GROUP_CODE,SOURCE_SPECIES_CODE,RECFIN_SPECIES_CODE,COMMON2,DATE1,AGENCY_CODE,SOURCE_MODE_NAME,SOURCE_MODE_CODE,RECFIN_MODE_NAME,RECFIN_MODE_CODE,SOURCE_AREA_NAME,SOURCE_AREA_CODE,RECFIN_WATER_AREA_CODE,RECFIN_WATER_AREA_NAME,SOURCE_SUB_REGION,RECFIN_SUB_REGION_CODE,RECFIN_SUB_REGION_NAME,TSP_WGT,TSP_EXAM,TSP_REL,TSP_HARV,TSPCLAIM,TSPAVEW,SMP_TRIP,NUMVAR,PERCENT_,ESTRIPS,ESTCLAIM,ESTREL,ESTHARV,ESTWGT,F_PER_T,VARCLAIM,VARREL,VARHARV,UNARPTRP,UNAHPTRP,ESTCLVAR,ESTRLVAR,ESTHVAR,WGT_AB1,LBS_AB1,TOT_CAT,TOT_VAR,LANDING,LAND_VAR,ESTWTVAR,VARWGT,VAR_WAB1,VAR_LBS,TYPE_,TSPAVEL,TSP_LEX,TSP_LEN,LNGSSQ,WGTSSQ,VARLNGTH,SURVEY,OUTFLG,POOL_FLG,EX_FLG,INT_TRIP,TTRIP,NUMRTRIP,VAREL,SUB_WGT,SUB_EXAM,SUB_SSQ,SUB_AVE,SUBVAR,ST_WGT,ST_EXAM,ST_SSQ,ST_AVE,STVAR,FLAG_WGT,RECALC,B1_PER_A,B2_PER_A,ESTRIPS0,NUMVAR0,B2LM,B2LV,B2LN,B2KM,B2KV,B2KN,B2WK,B2WKV,B2WKF,TYPE__,FREQ_,B,LENB1N,LENB1M,LENB1SSQ,LENB1SUM,WGTB1N,WGTB1M,WGTB1SSQ,WGTB1SUM,LENB1V,WGTB1V,LENB2N,LENB2M,LENB2SSQ,LENB2SUM,WGTB2N,WGTB2M,WGTB2SSQ,WGTB2SUM,LENB2V,WGTB2V,WGT_B1,WGT_B1V,PCTB1,RECFINSP,B1WE,B1WEV,B2WE,B2WEV,LENB1S,WGTB1S,LENB2S,WGTB2S,B1MEV,B2MEV,AWEM,AWEMV,B1WEM,B1WEMV,B2WEM,B2WEMV,SPECIES_NAME,SUPER_NAME,GROUP_NAME,RECFIN_LOG_ID,RECFIN_LOAD_DATE,TOTAL_ROWS
25946,37031,SEBASTES RUBERRIMUS,1987,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:06,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,48.9,21,0,0,21,2.3285714286,72,46183216.492,72.448979592,10754,3137,0,0,7303.8612653,0.2916666667,0.0052572379,0,0,0,0,4293993.31,0,0,7303.8612653,16102.257613,3136.6275373,4293993.31,3136.6275373,4293993.31,475122.68778,0.048292517,23550838.232,114465570.95,63,483.95163252,21,10162.984283,5044517.2995,134.15,300.29634399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
26045,37170,SEBASTES RUBERRIMUS,1987,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:11,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,3.2,3,0,0,3,1.0666666667,98,1796942984.1,33.57400722,78093,2391,0,0,2549.9812532,0.0306122449,0.0005163227,0,0,0,0,3904946.5762,0,0,2549.9812532,5621.7463005,2390.6074249,3904946.5762,2390.6074249,3904946.5762,939800.63527,0.1644444444,4740615.3023,23041100.783,63,374.02554028,3,1122.0766208,433628.83007,4.4,2323.9192891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
26370,37661,SEBASTES RUBERRIMUS,1987,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:11,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,4.3,3,0,0,3,1.4333333333,47,869488540.72,16.245487365,37787,2412,0,0,3457.1103942,0.0638297872,0.0040742417,0,0,0,0,5817442.4282,0,0,3457.1103942,7621.6237057,2411.9374843,5817442.4282,2411.9374843,5817442.4282,6289301.6513,1.0811111111,11951612.277,58089147.81,63,378.28225278,3,1134.8467583,485182.88845,12.65,9315.0833566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
26627,37982,SEBASTES RUBERRIMUS,1987,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:17,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,14.5,5,0,0,7,2.9,116,496517797.15,48.790322581,22317,1347,0,0,3905.519642,0.0603448276,0.0004930724,0,0,0,0,1808829.0288,0,0,3905.519642,8610.1968674,1346.730911,1808829.0288,1346.730911,1808829.0288,1392909.4284,0.768,15215980.863,73955156.92,63,514.49705305,5,2572.4852652,1363695.3432,57.41,2007.9627607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
26647,38003,SEBASTES RUBERRIMUS,1987,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:17,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,8.6,4,0,0,4,2.15,22,2524592653.5,11.419249592,30216,5494,0,0,11811.87763,0.1818181818,0.0114128296,0,0,0,0,65065149.377,0,0,11811.87763,26040.732372,5493.8965721,65065149.377,5493.8965721,65065149.377,18386416.352,0.6091666667,279514549.14,1358541557.7,63,457.76817289,4,1831.0726916,884364.9035,25.8,3846.5085887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
26970,38539,SEBASTES RUBERRIMUS,1987,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:17,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,11.6,6,0,0,6,1.9333333333,183,11216404503,50.734094617,134247,4402,0,0,8509.6640909,0.0327868852,0.0005345367,0,0,0,0,15695427.756,0,0,8509.6640909,18760.597773,4401.5503918,15695427.756,4401.5503918,15695427.756,6376082.1144,0.3291111111,59876563.523,291021702.19,63,444.26129666,6,2665.56778,1249799.5717,32.3,2186.3657826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
27307,39196,SEBASTES RUBERRIMUS,1987,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:23,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,40.1,13,0,0,13,3.0846153846,103,59029698.67,55.855855856,18861,2381,0,0,7343.037037,0.1262135922,0.0024137848,0,0,0,0,1656539.0782,0,0,7343.037037,16188.625404,2380.5356978,1656539.0782,2380.5356978,1656539.0782,685734.53015,0.1210059172,16247007.756,78966319.616,63,531.2720266,13,6906.5363458,3747924.6889,142.57,504.3277419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
27837,39977,SEBASTES RUBERRIMUS,1987,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:23,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0,0,0,2,0,0,37,34751354.862,32.882882883,11104,0,0,600.20280034,0,0,0,0,0.0029218408,0,0.0540540541,0,0,360243.40153,,,600.20280034,360243.40153,600.20280034,360243.40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
27851,39993,SEBASTES RUBERRIMUS,1987,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:23,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4.9,4,0,0,4,1.225,244,5802098299.5,58.887545345,182607,2994,0,0,3667.1038036,0.0163934426,0.0000663568,0,0,0,0,3386959.1556,0,0,3667.1038036,8084.5799221,2993.5541254,3386959.1556,2993.5541254,3386959.1556,692638.93717,0.0772916667,5513410.8019,26797165.736,63,397.35559921,4,1589.4223969,642601.77151,6.93,919.65688337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
27967,40182,SEBASTES RUBERRIMUS,1987,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,7.4,2,1,9,2,3.7,73,79967755.57,62.931034483,15927,436,218.17461627,1963.5715465,1614.4921604,0.0273972603,0.0003700924,0.0001876525,0.0041648423,0.0136986301,0.1232876712,124307.23035,47600.163186,1938903.9687,8879.7068823,19576.402474,2618.0953953,2110811.3622,2399.920779,2063211.199,274176.94449,1.44,33568189.622,163153512.96,63,568.03339882,2,1136.0667976,653352.74405,30.26,4014.4298501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28044,40273,SEBASTES RUBERRIMUS,1987,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:31,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,12.4,7,0,0,7,1.7714285714,281,3260215415.8,46.631205674,84962,2116,0,0,3749.1960858,0.024911032,0.0001630099,0,0,0,0,2668393.7276,0,0,3749.1960858,8265.5624225,2116.4816613,2668393.7276,2116.4816613,2668393.7276,1394433.1565,0.311292517,8937092.7592,43437495.313,63,430.01768173,7,3010.1237721,1360764.0718,35.04,1579.9434668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28219,40539,SEBASTES RUBERRIMUS,1987,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:31,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,5.4,1,0,4,3,5.4,98,282234085.04,48.275862069,29880,915,0,1219.5870206,4939.3274336,0.0306122449,0.0005163227,0,0.0010347922,0,0.0408163265,579737.06837,0,1102010.6808,11525.097345,25408.490074,2134.2772861,1681747.7492,2134.2772861,1681747.7492,,,,,63,648.09233792,1,648.09233792,420023.67847,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28437,40914,SEBASTES RUBERRIMUS,1987,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0.3,1,0,0,1,0.3,35,37245256.019,29.310344828,7418,212,0,0,63.582316743,0.0285714286,0.0008163265,0,0,0,0,44919.011137,0,0,63.582316743,140.17501245,211.94105581,44919.011137,211.94105581,44919.011137,,,,,63,251.23575639,1,251.23575639,63119.405286,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28449,40932,SEBASTES RUBERRIMUS,1987,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,1,1,Southern California,0.2,1,0,0,1,0.2,174,625623922.85,83.495145631,63788,367,0,0,73.319345008,0.0057471264,0.0000330295,0,0,0,0,134393.15881,0,0,73.319345008,161.64148502,366.59672504,134393.15881,366.59672504,134393.15881,,,,,63,241.41257367,1,241.41257367,58280.030728,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28554,41092,SEBASTES RUBERRIMUS,1987,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:11:31,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,8,4,0,0,4,2,194,2194137371.1,31.382978723,57179,1179,0,0,2357.9172769,0.0206185567,0.0001580451,0,0,0,0,1102737.35,0,0,2357.9172769,5198.3177176,1178.9586384,1102737.35,1178.9586384,1102737.35,391500.74497,0.2816666667,4491845.7907,21831991.201,63,453.59332024,4,1814.3732809,854250.02437,19.38,2605.2019767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28795,41466,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:32,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,178.9,67,0,0,2,2.6701492537,114,2048886934.8,26.28992629,74988,1316,0,0,3512.7784672,0.0175438596,0.000307787,0,0,0,0,1730734.4892,0,0,3512.7784672,7744.3507976,1315.5738251,1730734.4892,1315.5738251,1730734.4892,141002.92476,0.0814699906,12339612.56,59974969.172,56,487.54927719,67,32665.801572,17050962.097,837.95,254.3586955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
28917,41618,SEBASTES RUBERRIMUS,1988,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,9.4,4,0,1,5,2.35,142,2275745498.8,74.193548387,73560,2590,0,518.02715007,6086.8190133,0.0352112676,0.0005406025,0,0.0000495933,0,0.0070422535,4516499.9687,0,268352.12821,7304.1828159,16102.966511,3108.1629004,4784852.0969,3108.1629004,4784852.0969,1302625.9585,0.1941666667,27371068.299,133033267.41,63,490.67583497,4,1962.7033399,973650.82566,24.42,883.31046404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29032,41765,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:33,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0.6,1,0,0,1,0.6,81,1697716157.9,15.201465201,44894,554,0,0,332.54760492,0.012345679,0.0001524158,0,0,0,0,307188.6376,0,0,332.54760492,733.14196538,554.2460082,307188.6376,554.2460082,307188.6376,,,,,63,327.85658153,1,327.85658153,107489.93805,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29208,42025,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:32,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0.9,1,0,0,1,0.9,39,49544742.194,27.659574468,9247,237,0,0,213.38844993,0.0256410256,0.0006574622,0,0,0,0,56215.593288,0,0,213.38844993,470.44099929,237.0982777,56215.593288,237.0982777,56215.593288,,,,,63,372.06090373,1,372.06090373,138429.31609,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29220,42037,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:32,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,1,1,Southern California,0.6,1,0,0,1,0.6,96,321742301.43,27.508090615,22879,238,0,0,142.99235847,0.0104166667,0.0001085069,0,0,0,0,56796.707171,0,0,142.99235847,315.24418512,238.32059745,56796.707171,238.32059745,56796.707171,,,,,63,326.87426326,1,326.87426326,106846.78398,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29258,42103,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:33,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,1.6,2,0,2,2,0.8,60,1206810280.9,10.805860806,31913,1064,0,1063.751676,851.00134078,0.0333333333,0.0011111111,0,0.0011111111,0,0.0333333333,1131567.6281,0,1131567.6281,1702.0026816,3752.273577,2127.5033519,2263135.2563,2127.5033519,2263135.2563,11315.676981,0.01,1471037.9166,7149775.025,63,351.92337917,2,703.84675835,248105.89075,1.3,202.88056631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29322,42180,SEBASTES RUBERRIMUS,1988,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:32,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,17.6,5,0,1,5,3.52,68,86385704.339,48.226950355,16123,1185,0,237.0982777,4172.9296875,0.0735294118,0.0010167588,0,0.000216263,0,0.0147058824,643514.50724,0,56215.593288,5007.515625,11039.682117,1422.5896662,699730.10053,1422.5896662,699730.10053,276018.57544,0.1964,8929975.5767,43402903.238,63,562.43418468,5,2812.1709234,1591112.5447,65.88,472.57421424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29482,42383,SEBASTES RUBERRIMUS,1988,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:42,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,7,1,0,0,1,7,18,39823071.746,29.591836735,11103,617,0,0,4317.6547687,0.0555555556,0.0030864198,0,0,0,0,380451.89187,0,0,4317.6547687,9518.7992821,616.8078241,380451.89187,616.8078241,380451.89187,,,,,63,706.04911591,1,706.04911591,498505.35408,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29664,42647,SEBASTES RUBERRIMUS,1988,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:42,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,11,4,0,0,4,2.75,75,2558977645.8,32.624113475,101973,5439,0,0,14956.067818,0.0533333333,0.0010426426,0,0,0,0,15452722.803,0,0,14956.067818,32972.485119,5438.5701157,15452722.803,5438.5701157,15452722.803,6236037.8081,0.2108333333,119839304.94,582462260.04,63,516.95284872,4,2067.8113949,1078119.3239,32.78,763.19439352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
29863,42919,SEBASTES RUBERRIMUS,1988,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:42,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,0,0,0,1,0,0,8,1043061540.4,13.29787234,41565,0,0,5195.6448541,0,0,0,0,0.015625,0,0.125,0,0,26994725.449,,,5195.6448541,26994725.449,5195.6448541,26994725.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
30156,43289,SEBASTES RUBERRIMUS,1988,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:49,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,5.1,4,0,0,4,1.275,329,3692574013.1,71.028037383,195470,2377,0,0,3030.0867068,0.0121580547,0.0000551502,0,0,0,0,2449397.6276,0,0,3030.0867068,6680.1976337,2376.5385936,2449397.6276,2376.5385936,2449397.6276,464778.04097,0.0822916667,4245015.0461,20632304.726,63,403.49508841,4,1613.9803536,659973.6552,7.49,728.3758104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
30237,43419,SEBASTES RUBERRIMUS,1988,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,yelloweye rockfish,19DEC91:10:56,6,PRIVATE BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,8.4,3,0,0,3,2.8,246,2484338916.7,57.210401891,83220,1015,0,0,2841.6723865,0.012195122,0.000049169,0,0,0,0,587847.42499,0,0,2841.6723865,6264.8151651,1014.8829952,587847.42499,1014.8829952,587847.42499,133898.37459,0.13,4666202.0209,22679425.387,63,524.32023576,3,1572.9607073,827566.28978,24.3,471.86015184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
